id,Sentence,language,emotion
882,ꯑꯩꯈꯣꯏ ꯃꯍꯩꯁꯪꯒꯤ ꯑꯣꯖꯥꯁꯤꯡ ꯑꯁꯤ ꯌꯥꯝꯅ ꯁꯥꯊꯤꯕ ꯑꯣꯏꯗꯦ ꯑꯃꯁꯨꯡ ꯑꯩꯍꯥꯛꯅ ꯂꯥꯏꯔꯤꯛ ꯅꯨꯡꯉꯥꯏꯅ ꯇꯝꯃꯤ ꯫,Manipuri,happy
7927,"ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱠᱨᱩᱡ ᱞᱟᱭᱱᱟᱨ ᱪᱮᱛᱟᱱᱨᱮ ᱢᱤᱫ ᱦᱟᱯᱛᱟᱧ ᱠᱷᱟᱸᱰᱟᱣ ᱟᱠᱟᱫᱟ, ᱟᱨ ᱤᱧᱟᱹᱜ ᱢᱮᱫᱼᱟᱦᱟᱨᱮ ᱥᱟᱹᱢᱩᱫ ᱨᱮᱭᱟᱜ ᱦᱚᱭ ᱵᱷᱩᱡᱟᱹᱣ ᱠᱷᱚᱱ ᱟᱨᱟᱢᱟᱱᱟᱜ ᱫᱚ ᱟᱨ ᱪᱮᱫ ᱦᱚᱸ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",Santali,happy
1487,"ᱮᱱᱨᱮᱦᱚᱸ ᱠᱟᱹᱢᱤᱦᱚᱨᱟ ᱪᱟᱞᱟᱜ ᱚᱠᱛᱚ ᱠᱤᱪᱷᱩ ᱧᱩᱲᱟᱹᱜ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱤᱧ ᱤᱵᱷᱮᱱᱴ ᱢᱮᱹᱱᱮᱡᱟᱨᱟᱜ ᱩᱱᱠᱩ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱮᱲᱟ ᱟᱨ ᱩᱛᱱᱟᱹᱣ ᱨᱮᱭᱟᱜ ᱤᱪᱪᱷᱟᱹ ᱨᱮᱭᱟᱜ ᱤᱧ ᱥᱟᱨᱦᱟᱣ ᱟᱠᱟᱫᱟ ᱾",Santali,happy
4793,ᱤᱧ ᱡᱟᱦᱟᱸᱧ ᱧᱮᱞᱮᱫ ᱠᱟᱱᱟ ᱚᱱᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱚᱨᱮᱥ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱱᱚᱝᱠᱟᱱ ᱡᱟᱦᱟᱭ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱥᱟᱞᱟᱜ ᱜᱮ ᱱᱤᱡᱟᱜ ᱧᱩᱛᱩᱢ ᱡᱚᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱜᱩᱡᱩᱜ ᱢᱚᱨᱚᱱ ᱨᱤᱠᱟᱹ ᱜᱮ ᱾,Santali,anger
10375,ᱡᱚᱢᱟᱜ ᱠᱚ ᱵᱤᱥ ᱟᱱᱟᱜ ᱤᱫᱤ ᱠᱟᱛᱮᱫ ᱪᱤᱱᱛᱟᱹ ᱩᱱᱠᱩᱣᱟᱜ  ᱨᱮᱥᱴᱩᱨᱮᱱᱴ ᱨᱮᱭᱟᱜ ᱥᱟᱶᱟᱨ ᱟᱨᱤ  ᱨᱮᱴᱤᱝ ᱵᱤᱰᱟᱹᱣ ᱞᱟᱹᱜᱤᱫ ᱵᱚᱲᱦᱮ ᱟᱠᱟᱫᱟᱭ ᱾,Santali,fear
326,آہا! کیا سباش چندر بوس تہ اوسا ییٚتھۍ ہوٹلس منز دہہ ؤری برٛۄنٛہہ رُودمت؟,Kashmiri,surprise
9838,ᱤᱧ ᱫᱚ ᱟᱹᱰᱤ ᱨᱟᱹᱥᱠᱟᱹᱧ ᱧᱟᱢᱟᱠᱟᱫᱟ ᱡᱮ ᱟᱞᱮ ᱫᱚ ᱡᱟᱦᱟᱱ ᱱᱤᱨᱟᱹᱭ ᱵᱮᱵᱚᱥᱛᱷᱟ ᱠᱚ ᱞᱮ ᱫᱚᱦᱚᱣᱟᱠᱟᱫᱟ ᱚᱱᱟ ᱟᱞᱮᱭᱟᱜ ᱱᱮᱴᱳᱣᱟᱨᱠ ᱨᱮ ᱥᱟᱭᱵᱟᱨ ᱡᱟᱨᱯᱟᱭ ᱴᱮᱠᱟᱣ ᱫᱟᱨᱟᱢᱟᱠᱟᱫᱟ  ᱾,Santali,happy
5702,ᱤᱧ ᱱᱚᱶᱟ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱟᱯᱷᱤᱥ ᱠᱞᱤᱱᱤᱝ ᱜᱟᱫᱮᱞ ᱟᱨ ᱥᱩᱯᱟᱨᱵᱷᱟᱭᱡᱟᱨ ᱫᱚ ᱢᱟᱨᱠᱮᱴᱯᱞᱮᱥ ᱨᱮ ᱟᱫᱽᱼᱫᱚ ᱵᱟᱹᱧ ᱠᱷᱚᱡᱟ ᱾ ᱥᱩᱛᱚᱨᱟᱝ ᱟᱞᱮ ᱩᱱᱠᱩ ᱵᱷᱟᱜᱮ ᱞᱮ ᱡᱚᱛᱚᱱ ᱠᱚᱣᱟ ᱾,Santali,fear
11131,"ꯊꯥꯖꯗꯕꯥ ꯋꯥꯐꯝ ꯈꯔꯅꯥ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅ ꯑꯩꯒꯤ ꯑꯉꯥꯡꯒꯤꯗꯃꯛ ꯑꯦꯀꯥꯎꯟꯠ ꯑꯃꯥ ꯄꯤꯗꯕꯒꯤ ꯋꯥꯈꯜ ꯑꯁꯤꯅ ꯑꯩ ꯅꯨꯡꯉꯥꯏꯍꯟꯗꯦ, ꯄꯨꯝꯅꯃꯛ ꯅꯤꯡꯊꯤꯅ ꯆꯠꯊꯒꯅꯤ ꯍꯥꯏꯅ ꯑꯥꯁꯥ ꯇꯧꯔꯤ꯫",Manipuri,fear
7765,ꯁꯨꯔꯨꯡ ꯑꯗꯨꯗ ꯌꯥꯝꯅ ꯂꯨ ꯍꯣꯕ ꯑꯃ ꯂꯩꯔꯕꯗꯨꯒꯤ ꯃꯅꯨꯡꯗꯒꯤ ꯅꯨꯡ ꯑꯃꯁꯨꯡ ꯏꯁꯤꯡ ꯁꯧꯒꯠꯂꯛꯈꯤ ꯃꯁꯤꯅ ꯑꯩ ꯁꯝ ꯆꯞ ꯌꯨꯡꯈꯤ ꯫,Manipuri,fear
3172,ᱤᱧ ᱫᱚ ᱱᱚᱣᱟ ᱥᱮᱨᱮᱧ ᱟᱸᱡᱚᱢ ᱠᱟᱛᱮᱫ ᱟᱹᱰᱤ ᱠᱷᱩᱥᱤ ᱾ ᱱᱚᱣᱟ ᱫᱚ ᱤᱧ ᱥᱟᱱᱟᱢ ᱜᱷᱩᱲᱤ ᱵᱷᱟᱜᱮ ᱢᱚᱱᱮ ᱨᱮᱭ ᱫᱚᱦᱚᱭᱤᱧᱟ ᱾,Santali,happy
6378,ꯑꯣꯇꯣꯒꯤ ꯃꯤꯇꯔ ꯑꯗꯨ ꯐꯦꯟꯒꯨꯝꯅ ꯆꯦꯟꯕꯗꯨꯗ ꯑꯩꯅ ꯑꯩꯒꯤ ꯋꯥꯂꯦꯠꯇ ꯑꯥꯁꯥ ꯀꯥꯏꯕꯒ ꯂꯣꯏꯅꯅ ꯁꯦꯜ ꯊꯤꯈꯤ꯫,Manipuri,sad
741,مےٚ چھ یہ سوچتھ جیرٕ یوان ز ایموے کتھ پٲٹھۍ چھ لوکن بیاکھ  آمدنی ہنٛد وعدٕ دِتھ پانس کن کران۔,Kashmiri,disgust
5790,کنُۄہُ شیتھ ترےشیٖتھ تھس منٛز ویسٹ انڈیزس خلاف ہنٛدستٲنہِ  کرکٹ ٹیمٕچہِ  فتح ٲس پوٗرٕ پٲٹھہِ حیران کٖن!,Kashmiri,surprise
10093,بہٕ چھس یتھ مضمونس منز تِیوتاہ کمزور ز بہٕ چھس اتھ سۭتۍ وابستہٕ کتابہٕ پرنس تہ کھوژان۔,Kashmiri,fear
3198,بہٕ کیٛاز کرٕ انکم ٹیکس ادا ییٚلہ نہٕ ہنٛدوستانس منٛز ارنٔمتھ فی صد لوک چھ کران؟,Kashmiri,anger
4270,ᱦᱚᱭᱵᱟᱹᱨᱰᱩ ᱛᱟᱭᱚᱢ ᱴᱤ ᱮᱱ  ᱮ ᱵᱤ ᱴᱤᱢ ᱛᱤᱱᱟᱹᱜ ᱞᱚᱜᱚᱱ ᱫᱟᱲᱮ ᱠᱚ ᱫᱟᱲᱮ ᱠᱚ ᱟᱹᱨᱩ ᱨᱩᱣᱟᱹᱲ ᱟᱠᱟᱫᱟ ᱚᱱᱟᱛᱮ ᱤᱧᱤᱧ ᱠᱩᱥᱤ ᱟᱠᱟᱱᱟ,Santali,happy
11358,ᱳᱣᱟᱦ! ᱚᱠᱚᱭ ᱵᱟᱰᱟᱭᱠᱟᱱ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ ᱥᱮᱢ ᱫᱚ ᱱᱩᱱᱟᱹᱜ ᱛᱟᱹᱯᱤᱫ ᱫᱟᱹᱲ ᱜᱟᱹᱠᱷᱩᱲᱼᱮ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ ᱢᱮᱱᱛᱮ ?,Santali,surprise
4323,ꯑꯅꯧꯕ ꯁꯦꯜ ꯊꯨꯝꯒꯤ ꯃꯍꯩ ꯃꯁꯤꯡ ꯇꯝꯕꯒꯤ ꯊꯧꯁꯤꯜꯁꯤꯡ ꯑꯁꯤꯅ ꯑꯆꯧꯕ ꯑꯐꯕ ꯃꯍꯩ ꯄꯤꯔꯛꯄꯗ  ꯑꯩ ꯉꯛꯈꯤ ꯫,Manipuri,surprise
3104,ᱤᱧᱤᱧ ᱵᱷᱟᱵᱽᱱᱟᱜ ᱠᱟᱱᱟ ᱡᱮ ᱤᱧ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱛᱟᱭᱚᱢ ᱤᱧ ᱠᱩᱥᱤᱭᱟᱜ ᱡᱮᱜᱮᱫ ᱵᱤᱨᱫᱟᱹᱜᱟᱲᱨᱮ ᱥᱮᱞᱮᱫᱚ ᱵᱟᱹᱧ ᱧᱟᱢᱟ ᱾,Santali,fear
2374,ꯏꯖꯤꯞꯀꯤ ꯅꯨꯄꯤꯃꯆꯥ ꯑꯗꯨꯅ ꯍꯤꯟꯗꯤ ꯏꯁꯩ ꯁꯛꯇꯨꯅ ꯚꯥꯔꯠꯀꯤ ꯄ꯭ꯔꯥꯙꯥꯟ ꯃꯟꯇ꯭ꯔꯤꯒꯤ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯈꯤ꯫,Manipuri,happy
933,"ꯅꯍꯥꯛꯀꯤ ꯁꯦꯟꯊꯣꯛ ꯑꯗꯨ ꯂꯦꯞꯄ ꯂꯩꯇꯅ ꯍꯦꯟꯒꯠꯂꯛꯄ ꯎꯕꯗ ꯑꯩꯈꯣꯏ ꯌꯥꯝꯅ ꯅꯨꯡꯉꯥꯏꯔꯦ, ꯃꯁꯤꯅ ꯑꯗꯣꯝꯒꯤꯗꯃꯛ ꯍꯦꯟꯅ ꯐꯕ ꯇꯨꯡꯒꯤ ꯁꯦꯜ ꯊꯨꯝꯒꯤ ꯐꯤꯚꯝ ꯑꯃ ꯁꯦꯝꯂꯤ!",Manipuri,happy
3405,ᱤᱧᱟᱹᱜ ᱚᱲᱟᱜ ᱨᱮ ᱫᱟᱜ ᱵᱟᱹᱱᱩᱜᱼᱟ ! ᱟᱢ ᱫᱚ ᱪᱮᱫ ᱱᱚᱝᱠᱟ ᱦᱳᱴᱮᱞᱮᱢ ᱪᱟᱞᱟᱣ ᱵᱟᱱᱟᱣᱼᱟ ?,Santali,anger
2479,ꯁ꯭ꯇꯥꯔ ꯋꯥꯔ꯭ꯁꯀꯤ ꯃꯇꯝꯗꯨꯒꯤ ꯃꯃꯜ ꯌꯥꯝꯂꯕ ꯈꯣꯝꯖꯤꯟꯕ ꯌꯥꯕ ꯑꯗꯨ ꯅꯪꯉꯣꯟꯗ ꯂꯩꯔꯝꯕ ꯑꯁꯤꯗ ꯑꯩꯍꯥꯛꯅ ꯉꯛꯃꯟꯗꯅ ꯊꯥꯖꯕ ꯉꯝꯗꯦ꯫,Manipuri,surprise
715,أسۍ ٲسۍ سیٹھاہ خوش ییٚلہ أکۍ صٲرفن سوشل میڈیاہس پیٹھ سٲنس دکانس منٛز پنن مثبت شاپنگ تجربہٕ شیئر کوٚر۔,Kashmiri,happy
3463,"ꯂꯨꯆꯤꯡꯕ ꯑꯗꯨꯅ ꯊꯥꯗꯣꯛꯄꯒꯤ ꯃꯇꯥꯡꯗ ꯈꯟꯒꯅꯤ ꯍꯥꯏꯅ ꯑꯩꯅ ꯀꯩꯗꯧꯉꯩꯗ ꯊꯥꯖꯔꯨꯗꯦ, ꯃꯔꯨꯑꯣꯏꯅ ꯃꯍꯥꯛꯅ ꯃꯐꯝ ꯑꯁꯤꯗ ꯐꯪꯈꯤꯕ ꯃꯃꯜ ꯌꯥꯝꯂꯕ ꯈꯪ ꯍꯩꯕ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤꯒꯤ ꯃꯇꯨꯡꯗ꯫",Manipuri,surprise
6817,ꯅꯍꯥꯛꯅ ꯃꯁꯤꯗ ꯊꯕꯛ ꯇꯧꯔꯤꯕꯁꯤꯗ ꯅꯤꯡꯕ ꯀꯥꯏꯔꯛꯀꯅꯤ ꯍꯥꯏꯅ ꯑꯩꯍꯥꯛ ꯀꯤꯕ ꯄꯣꯛꯏ ꯫,Manipuri,fear
4902,ᱥᱟᱸᱜᱮ ᱦᱚᱲ ᱜᱟᱫᱮᱞ ᱨᱮ ᱪᱮᱦᱨᱟ ᱨᱮᱭᱟᱜ ᱥᱟᱹᱢᱩᱫ ᱯᱷᱚᱭᱥᱟᱞᱟ ᱨᱮᱭᱟᱜ ᱵᱚᱛᱚᱨ ᱟᱪᱚᱭ ᱞᱮᱠᱟᱱ ᱵᱷᱤᱛ ᱞᱮᱠᱟ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱱᱟ ᱾,Santali,fear
5815,ꯑꯗꯣꯝꯒꯤ ꯁꯤꯟꯐꯝ ꯑꯃꯁꯨꯡ ꯂꯅꯥꯏꯒꯤ ꯑꯣꯏꯕ ꯄꯨꯟꯁꯤꯒꯤ ꯃꯇꯥꯡꯗ ꯑꯩꯅ ꯑꯔꯥꯟꯕ ꯋꯥꯐꯝ ꯑꯃ ꯍꯥꯏꯔꯛꯄ ꯅꯠꯇ꯭ꯔꯒ ꯍꯪꯂꯛꯄ ꯌꯥꯏ ꯍꯥꯏꯅ ꯑꯩ ꯅꯨꯡꯅꯥꯡꯕ ꯐꯥꯎꯏ ꯫,Manipuri,fear
8232,مےٚ گوٚو حیرت یہ ؤچھتھ ز گنگٹوک ہوِس سیاحتی مقامس پٮ۪ٹھ کوتاہ اوس ٹریفک منظم۔,Kashmiri,surprise
6573,ꯃꯗꯨꯒꯤ ꯍꯨꯏꯁꯤꯡ ꯑꯗꯨꯅ ꯑꯩꯉꯣꯟꯗ ꯉꯪꯂꯒ ꯃꯨꯟꯅ ꯌꯦꯡꯂꯒ ꯂꯩꯔꯤ꯫ ꯀꯔꯤꯒꯨꯝꯕ ꯑꯩꯅ ꯃꯥꯏꯀꯩ ꯑꯗꯨꯗ ꯆꯠꯂꯕꯗꯤ ꯃꯈꯣꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯆꯤꯛꯂꯛꯄ ꯌꯥꯏ꯫,Manipuri,fear
7490,ꯀ꯭ꯂꯥꯎꯗ ꯁꯦꯜꯁꯃꯦꯟ ꯑꯗꯨꯅ ꯑꯩꯍꯥꯛꯅ ꯂꯥꯏꯁꯦꯟꯁ ꯑꯃ ꯂꯧꯗ꯭ꯔꯤꯉꯩꯗ ꯀ꯭ꯂꯥꯎꯗ ꯑꯁꯤꯒꯤ ꯄꯣꯠ ꯂꯩꯕ ꯃꯇꯝꯗ ꯌꯥꯎꯗꯕ ꯃꯃꯜꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯛꯇꯕ ꯁꯤ ꯑꯩꯍꯥꯛ ꯌꯥꯝꯅ ꯁꯥꯎꯅꯤꯡꯉꯤ ꯫,Manipuri,anger
3029,"ᱢᱤᱫ ᱦᱚᱲ ᱯᱟᱴᱷᱚᱠᱤᱭᱟᱹ ᱞᱮᱠᱟᱛᱮ, ᱳᱰᱤᱥᱚᱱ ᱢᱩᱪᱟᱹᱫ ᱟᱭᱢᱟ ᱛᱟᱭᱚᱢ ᱛᱮ , ᱤᱧ ᱱᱚᱣᱟ ᱪᱩᱨᱤᱛ ᱨᱮᱭᱟᱜ ᱵᱚᱛᱚᱨ ᱛᱤᱧ ᱠᱟᱹᱦᱤᱞ ᱞᱮᱱᱟ ᱾",Santali,sad
4441,ᱫᱟᱹᱵ ᱨᱮᱭᱟᱜ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱱ ᱪᱤᱱᱦᱟᱹ ᱥᱟᱵ ᱞᱟᱹᱜᱤᱫ ᱞᱩᱛᱩᱨ ᱮᱥᱮᱫ  ᱠᱟᱛᱮᱫ ᱨᱟᱵᱟᱝ ᱨᱮ ᱩᱫᱽᱜᱟᱹᱨ ᱫᱟᱜ ᱜᱮ ᱟᱢᱟᱜ ᱢᱚᱞᱚᱝᱨᱮ ᱞᱤᱸᱜᱤᱱᱟ ᱾,Santali,fear
2615,"ᱤᱧ ᱱᱚᱶᱟ ᱛᱤᱧ ᱟᱹᱲᱤᱥ ᱟᱠᱟᱱᱟ ᱡᱮ ᱟᱢᱮᱢ ᱢᱚᱱᱮ ᱮᱫᱟ, ᱤᱧ ᱥᱮᱭᱟᱨ ᱵᱟᱡᱟᱨ ᱫᱚ ᱵᱷᱟᱹᱜᱤ ᱞᱮᱠᱟᱛᱮ ᱵᱟᱹᱧ ᱵᱟᱰᱟᱭᱟ᱾",Santali,anger
10201,اگر تُہۍ پننِہ موسیقی تہٕ رقصٕچ تٲلیمِہ مطلق پابند چِھو، یتھ کلاسس پَزِ ترجیح دِنۍ ۔,Kashmiri,anger
3144,"ꯑꯩꯅ ꯁ꯭ꯀꯨꯜꯗ ꯑꯩꯒꯤ ꯀ꯭ꯂꯥꯁꯃꯦꯠꯁꯤꯡꯗꯒꯤ ꯚꯨꯠꯒꯤ ꯋꯥꯔꯤ ꯑꯃ ꯇꯥꯔꯛꯄ ꯃꯇꯝ ꯈꯨꯗꯤꯡꯗ, ꯑꯩꯅ ꯆꯤꯡ ꯑꯗꯨ ꯐꯥꯎꯗꯨꯅ ꯌꯨꯝꯗ ꯆꯠꯄ ꯃꯇꯝꯗ ꯑꯩꯒꯤ ꯇꯨꯡꯗ ꯌꯦꯡꯂꯝꯃꯤ ꯫",Manipuri,fear
5004,أمۍ ٹیمن کٔر پریتھ دۄہ پانژھ گٲنٛٹہٕ ٹریننگ مگر ہورکھ توتہ  ٹورنامنٹ مےٚ چھ باسان تِم ٲسۍ زیننٕکۍ مستحق,Kashmiri,sad
6982,مےٚ پیوٚو نہٕ ییٚمہ پھر أکس پہرس تہ پیٛارن۔ مےٚ گٔیہ گٲڑۍ ؤلۍ ؤلۍ بک۔,Kashmiri,surprise
2716,""" ᱥᱞᱤᱯᱞᱮᱥ ᱤᱱ ᱥᱤᱭᱟᱴᱮᱞ"" ᱼᱨᱮ ᱴᱚᱢ ᱦᱮᱹᱝᱠᱚᱥ ᱯᱟᱴᱷ ᱧᱮᱞᱛᱮ ᱨᱟᱹᱥᱠᱟᱹ ᱜᱮ   ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",Santali,happy
9804,بہٕ گوس صحت مرکزٕ چہ بلہ سۭتۍ پریشان  تکیاز تم چھنہٕ انشورنس قبوٗل کران، یہ نہٕ مےٚ برٛونٛہہ ونٛنہٕ آمٗت اوس ۔,Kashmiri,anger
4747,ᱡᱚᱠᱷᱚᱱ ᱤᱧ ᱜᱤᱫᱽᱨᱟᱹᱧ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ ᱩᱱ ᱟᱢ ᱪᱮᱫ ᱮᱢ ᱪᱤᱠᱟᱹ ᱞᱮᱜᱼᱟ ᱥᱮ ᱵᱟᱢ ᱪᱤᱠᱟᱹᱞᱮᱜᱼᱟ ᱚᱱᱟᱛᱮ ᱫᱚ ᱪᱮᱫᱦᱚᱸ ᱵᱟᱝ ᱪᱮᱠᱟᱜᱼᱟ ᱵᱟᱵᱟ᱾ ᱠᱤᱪᱷᱤ ᱟᱛᱢᱚᱼᱥᱚᱢᱢᱟᱱ ᱧᱟᱢ ᱢᱮ (ᱠᱚᱲᱟ),Santali,disgust
8117,ꯑꯗꯨꯛꯀꯤ ꯃꯇꯤꯛ ꯀꯨꯏꯅ ꯉꯥꯏꯔꯕ ꯃꯇꯨꯡꯗ ꯀꯣꯟꯊꯪꯗ ꯑꯩꯍꯥꯛꯀꯤ ꯏꯁꯤꯡ ꯐꯤꯜꯇꯔꯒꯤꯗꯃꯛ ꯁ꯭ꯄꯦꯌꯔ ꯏꯁꯤꯡ ꯐꯤꯜꯇꯔꯁꯤꯡ ꯄꯥꯟꯕꯁꯤꯗ ꯑꯩꯍꯥꯛ ꯅꯨꯡꯉꯥꯏꯔꯦ꯫,Manipuri,happy
2551,دلہ منٛز لۄکٹین شرین سۭتۍ روزن والین خاندانن خٲطرٕ شہرٕکۍ رہنما سفر کتھ حدس تام چھ محفوظ؟,Kashmiri,fear
10015,بہٕ ہیٚکہٕ  نہٕ فرٛج منزٕ  آب نیرِتھ  ژلنس مٗتعلق  پریشانی رٗكٲوِتھ۔  یہِ ہیكیا مٗمکنہٕ طور میٲنہ  رسویہِ ہندِس فرشس یا  خود سامانہ سٕے خراب كرِتھ ؟,Kashmiri,fear
7402,ᱤᱧ ᱫᱚ ᱢᱤᱫ ᱦᱚᱲ ᱠᱚᱞᱟᱨ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱥᱚᱱᱛᱚᱨ ᱨᱤᱧ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱱᱤᱡᱮᱜᱮ ᱵᱮᱹᱝᱠ ᱨᱮᱱ ᱢᱮᱱᱛᱮᱭ ᱫᱟᱹᱵᱤ ᱞᱮᱫᱟ ᱟᱨ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱹᱣᱰᱤ ᱞᱮᱱᱫᱮᱱ ᱡᱟᱪᱟᱭ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱳ ᱴᱤ ᱯᱤᱭ ᱠᱚᱭ ᱟᱠᱟᱫᱤᱧᱟᱹ ᱾,Santali,fear
7679,ᱡᱚᱠᱷᱚᱱ ᱤᱧ ᱵᱟᱹᱭ ᱤᱱᱴᱟᱨᱱᱮᱴ ᱠᱟᱱᱮᱠᱥᱚᱱ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱚᱯᱷᱤᱥ ᱨᱮᱭᱟᱜ ᱢᱤᱴᱤᱝᱨᱮ ᱜᱟᱯᱟᱞᱢᱟᱨᱟᱣ ᱠᱮᱪᱮᱫ ᱠᱷᱟᱹᱛᱤᱨ ᱤᱧᱤᱧ ᱟᱹᱲᱤᱥ ᱮᱱᱟ ᱾,Santali,anger
10358,ꯃꯁꯤꯒꯤ ꯍꯦꯛꯀꯔꯁꯤꯡ ꯑꯁꯤꯅ ꯃꯤꯌꯥꯝꯒꯤ ꯂꯅꯥꯏ ꯑꯣꯏꯕꯁꯤꯡꯗ ꯂꯥꯟꯗꯥꯕ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯏꯒꯤ ꯏ ꯄꯥꯎꯁꯤꯡ ꯍꯦꯛꯇ ꯍꯨꯔꯥꯟꯕ ꯌꯥꯏ ꯍꯥꯏꯅ ꯈꯟꯕ ꯑꯁꯤꯅ ꯑꯩ ꯌꯥꯝꯅ ꯁꯥꯎꯅꯤꯡꯅꯤ꯫ ꯃꯁꯤ ꯃꯌꯦꯛ ꯁꯦꯡꯅ ꯁꯛꯇꯤ ꯂꯥꯟꯅ ꯁꯤꯖꯤꯟꯅꯕꯅꯤ꯫,Manipuri,anger
2695,ᱵᱟᱹᱲᱤᱡ ᱦᱚᱨᱟ ᱛᱮ ᱠᱟᱹᱢᱤ ᱟᱠᱟᱱ ᱠᱟᱹᱢᱤ ᱪᱮᱛᱟᱱ ᱮᱠᱥᱮᱱ ᱥᱚᱫᱚᱨ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱟᱢᱟᱜ ᱥᱟᱨᱵᱷᱤᱥ ᱥᱮᱱᱴᱟᱨ ᱠᱷᱚᱱ ᱤᱧᱟᱹᱜ ᱜᱟᱹᱰᱤ ᱨᱮᱡ ᱨᱮᱭᱟᱜ ᱦᱩᱢᱠᱤ ᱪᱮᱫᱟᱜ ᱮᱢ ᱦᱩᱭᱩᱜᱼᱟ ? (ᱜᱟᱦᱟᱠ),Santali,disgust
593,ꯃꯈꯣꯏꯅ ꯗꯥꯏꯄꯔꯁꯤꯡ ꯑꯗꯨ ꯑꯥꯆꯥꯔꯁꯤꯡꯒꯤ ꯅꯥꯀꯟꯗ ꯊꯝꯂꯤꯕ ꯀꯔꯤꯒꯤꯅꯣ?,Manipuri,disgust
559,ꯀꯁꯇꯃꯔ ꯑꯃꯅ ꯑꯩꯈꯣꯏꯒꯤ ꯊꯣꯏꯗꯣꯛ ꯍꯦꯟꯗꯣꯛꯄ ꯁꯔꯕꯤꯁꯀꯤ ꯃꯇꯥꯡꯗ ꯊꯝꯃꯣꯏ ꯁꯦꯡꯅ ꯋꯥꯐꯝ ꯐꯣꯡꯗꯣꯛꯂꯝꯕ ꯑꯗꯨꯅ ꯑꯩꯈꯣꯏꯕꯨ ꯅꯨꯡꯉꯥꯏꯍꯟꯈꯤ ꯫,Manipuri,happy
6454,ᱡᱚᱠᱷᱮᱡ ᱢᱤᱫᱦᱚᱲ ᱠᱞᱟᱥ ᱥᱤᱱᱤᱭᱟᱨ ᱤᱧ ᱫᱷᱚᱢᱚᱠ  ᱮᱢ ᱨᱮᱭᱟᱜ ᱮ ᱨᱤᱠᱟᱹ ᱞᱮᱫᱟ ᱩᱱᱫᱚ ᱤᱧ ᱦᱤᱸᱥᱠᱟᱹ ᱥᱟᱞᱟᱜ ᱟᱹᱱᱟᱹᱭᱠᱟᱹᱣᱤᱧ ᱩᱫᱩᱜ ᱞᱮᱫᱟ,Santali,anger
6211,میٲنین گرِ کین كھو٘ت  تمہ وز شرارت ییٚلہ ہمساین أکس معمولی مسلس پٮ۪ٹھ مےٚ بے عزتی کٔر۔,Kashmiri,sad
8955,مےٚ اوس نہٕ اندازٕ زِ کلاینٹ کرِ مےٚ نش تمام معلومات دِنہٕ ورٲے ٹیکنیکی وایٹ پیپر مکمل کرنک توقع۔,Kashmiri,surprise
1860,مےٚ چھ پلو ژھیٚنۍمٕتۍ۔ بہٕ کتہ ہیکہٕ یتھ پٲٹھۍ سٹیجس پیٹھ گٔژھتھ۔,Kashmiri,sad
3103,بہٕ چھس پرٛیتھ وِزِ  کارل سیگن انہ گٔٹس منٛز اویزان أکس لۄکٹس زرٕد نیٖلس پھیرِس  متعلق کتھ کران  وٗچھان وولسنس یوان یتھ  أسہِ گھرٕ ونان چِھ ۔,Kashmiri,happy
